scenario_id,snapshot_time,lot_id,route_id,current_step_seq,status,tool_group,tool_id,queue_position,due_date_sim,priority,rem_steps,processing_remaining_min,wafers_per_lot,product,is_super_hot
FWD_BASE_T26820,26820.0,Lot_Product_3_235,Route_Product_3,1,PROCESSING,Diffusion_FE_120,Delay_32#141,,86255.834,10,487,508.83,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_236,Route_Product_3,1,PROCESSING,Diffusion_FE_120,DefMet_FE_34#1,,86307.524,10,488,508.83,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_237,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,86359.214,10,486,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_238,Route_Product_3,1,PROCESSING,Diffusion_FE_120,DE_FE_86#110,,86410.90400000001,10,493,508.83,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_239,Route_Product_3,1,PROCESSING,Diffusion_FE_120,Delay_32#140,,86462.59400000001,10,493,508.83,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_24,Route_Product_3,174,QUEUING,Diffusion_FE_122,Diffusion_FE_122#3,,75607.694,10,416,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_240,Route_Product_3,182,PROCESSING,DE_FE_86,Delay_32#142,,60108.433333333334,20,405,223.09232938580794,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_241,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,86514.284,10,561,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_242,Route_Product_3,73,PROCESSING,LithoMet_FE_19,WE_FE_84#18,,86565.974,10,514,138.33402138963783,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_243,Route_Product_3,5,QUEUING,Diffusion_FE_127,Diffusion_FE_127#2,,86617.664,10,579,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_244,Route_Product_3,76,PROCESSING,DE_FE_86,DE_FE_86#115,,86669.354,10,510,141.1611978396546,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_245,Route_Product_3,76,PROCESSING,DE_FE_86,Implant_132#3,,86721.04400000001,10,511,158.31159111349243,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_246,Route_Product_3,5,QUEUING,Diffusion_FE_127,Diffusion_FE_127#2,,86772.734,10,579,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_247,Route_Product_3,90,PROCESSING,DE_FE_86,Implant_132#1,,86824.424,10,497,150.65192016395105,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_248,Route_Product_3,45,PROCESSING,DE_FE_86,DE_FE_54#4,,86876.114,10,542,214.80864311354156,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_249,Route_Product_3,46,PROCESSING,WE_FE_108,DE_FE_86#123,,86927.804,10,539,118.9896912604429,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_25,Route_Product_3,1,PROCESSING,Diffusion_FE_120,EPI_38#1,,75659.384,10,346,508.83,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_250,Route_Product_3,73,PROCESSING,LithoMet_FE_19,WE_FE_108#14,,86979.494,10,513,143.21921408261977,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_251,Route_Product_3,33,PROCESSING,Litho_FE_92,LithoTrack_FE_95#11,,87031.18400000001,10,552,166.7082820226482,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_252,Route_Product_3,5,QUEUING,Diffusion_FE_127,Diffusion_FE_127#2,,87082.87400000001,10,579,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_253,Route_Product_3,5,QUEUING,Diffusion_FE_127,Diffusion_FE_127#2,,87134.56400000001,10,580,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_254,Route_Product_3,5,QUEUING,Diffusion_FE_127,Diffusion_FE_127#2,,87186.254,10,580,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_255,Route_Product_3,62,PROCESSING,DE_FE_86,LithoMet_FE_19#14,,87237.944,10,525,223.63198256579122,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_256,Route_Product_3,44,PROCESSING,DE_FE_54,Delay_32#114,,87289.634,10,541,128.4010031335754,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_257,Route_Product_3,76,PROCESSING,DE_FE_86,LithoMet_FE_19#1,,87341.32400000001,10,511,216.71980397731804,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_258,Route_Product_3,5,QUEUING,Diffusion_FE_127,Diffusion_FE_127#2,,87393.01400000001,10,580,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_259,Route_Product_3,5,QUEUING,Diffusion_FE_127,Diffusion_FE_127#2,,87444.704,10,580,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_26,Route_Product_3,5,QUEUING,Diffusion_FE_127,Diffusion_FE_127#2,,75711.07400000001,10,351,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_260,Route_Product_3,62,PROCESSING,DE_FE_86,LithoMet_FE_19#3,,87496.394,10,525,228.85690770019497,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_261,Route_Product_3,24,PROCESSING,Diffusion_FE_44,Diffusion_FE_44#9,,87548.084,10,562,307.5974705101269,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_262,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,87599.774,10,579,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_263,Route_Product_3,73,PROCESSING,LithoMet_FE_19,WE_FE_84#1,,87651.464,10,514,137.4231428296559,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_264,Route_Product_3,45,PROCESSING,DE_FE_86,DE_FE_54#3,,87703.15400000001,10,542,201.8787132777142,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_265,Route_Product_3,45,PROCESSING,DE_FE_86,DE_FE_54#2,,87754.84400000001,10,541,179.6031402215812,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_266,Route_Product_3,47,PROCESSING,LithoMet_FE_19,DE_FE_86#105,,87806.534,10,540,134.02502135721255,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_267,Route_Product_3,44,PROCESSING,DE_FE_54,Delay_32#131,,87858.224,10,543,143.31799999999998,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_268,Route_Product_3,45,PROCESSING,DE_FE_86,DE_FE_54#1,,87909.914,10,541,149.56702048427536,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_269,Route_Product_3,18,PROCESSING,DE_FE_1,Implant_128#4,,87961.604,10,568,164.25978515222195,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_27,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,75762.76400000001,10,352,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_270,Route_Product_3,33,PROCESSING,Litho_FE_92,LithoTrack_FE_95#13,,88013.29400000001,10,553,165.88420087909836,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_271,Route_Product_3,45,PROCESSING,DE_FE_86,DE_FE_54#6,,88064.984,10,542,212.1666056421672,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_272,Route_Product_3,24,QUEUING,Diffusion_FE_44,Diffusion_FE_44#1,,88116.674,10,561,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_273,Route_Product_3,25,QUEUING,DefMet_FE_43,DefMet_FE_43#3,,88168.364,10,562,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_274,Route_Product_3,1,PROCESSING,Diffusion_FE_120,Diffusion_FE_44#2,,88220.054,10,560,508.83,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_275,Route_Product_3,24,QUEUING,Diffusion_FE_44,Diffusion_FE_44#1,,88271.744,10,562,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_276,Route_Product_3,33,PROCESSING,Litho_FE_92,LithoTrack_FE_95#12,,88323.43400000001,10,554,168.27122396526684,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_277,Route_Product_3,46,PROCESSING,WE_FE_108,DE_FE_54#5,,88375.12400000001,10,541,135.9503043538764,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_278,Route_Product_3,13,PROCESSING,Litho_FE_92,LithoTrack_FE_115#1,,88426.81400000001,10,572,146.68147202347973,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_279,Route_Product_3,14,PROCESSING,LithoMet_FE_19,LithoTrack_FE_115#12,,88478.504,10,572,121.20867607155806,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_28,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,75814.45400000001,10,353,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_280,Route_Product_3,154,PROCESSING,DE_FE_86,DE_FE_86#109,,62124.433333333334,20,435,139.5386571012301,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_281,Route_Product_3,6,QUEUING,DefMEt_FE_118,DefMEt_FE_118#1,,88530.194,10,578,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_282,Route_Product_3,24,PROCESSING,Diffusion_FE_44,Diffusion_FE_44#6,,88581.884,10,562,196.4573558425962,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_283,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,88633.57400000001,10,562,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_284,Route_Product_3,18,PROCESSING,DE_FE_1,Litho_REG_FE_64#12,,88685.26400000001,10,568,214.38594020215132,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_285,Route_Product_3,13,PROCESSING,Litho_FE_92,LithoTrack_FE_115#23,,88736.954,10,571,180.75214451751526,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_286,Route_Product_3,5,QUEUING,Diffusion_FE_127,Diffusion_FE_127#2,,88788.644,10,579,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_287,Route_Product_3,24,QUEUING,Diffusion_FE_44,Diffusion_FE_44#1,,88840.334,10,562,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_288,Route_Product_3,24,QUEUING,Diffusion_FE_44,Diffusion_FE_44#1,,88892.024,10,562,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_289,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,88943.714,10,579,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_29,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,75866.144,10,312,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_290,Route_Product_3,6,QUEUING,DefMEt_FE_118,DefMEt_FE_118#1,,88995.40400000001,10,578,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_291,Route_Product_3,24,PROCESSING,Diffusion_FE_44,Diffusion_FE_44#3,,89047.09400000001,10,562,182.49218524185363,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_292,Route_Product_3,24,QUEUING,Diffusion_FE_44,Diffusion_FE_44#1,,89098.784,10,562,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_293,Route_Product_3,24,QUEUING,Diffusion_FE_44,Diffusion_FE_44#1,,89150.474,10,562,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_294,Route_Product_3,25,QUEUING,DefMet_FE_43,DefMet_FE_43#3,,89202.164,10,562,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_295,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,89253.854,10,579,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_296,Route_Product_3,8,QUEUING,WE_FE_108,WE_FE_108#13,,89305.54400000001,10,578,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_297,Route_Product_3,6,QUEUING,DefMEt_FE_118,DefMEt_FE_118#1,,89357.234,10,578,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_298,Route_Product_3,5,QUEUING,Diffusion_FE_127,Diffusion_FE_127#2,,89408.924,10,580,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_299,Route_Product_3,5,QUEUING,Diffusion_FE_127,Diffusion_FE_127#2,,89460.614,10,580,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_3,Route_Product_3,100,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,74522.20400000001,10,348,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_30,Route_Product_3,1,PROCESSING,Diffusion_FE_120,Delay_32#145,,75917.834,10,347,508.83,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_300,Route_Product_3,18,PROCESSING,DE_FE_1,LithoMet_FE_19#10,,89512.304,10,568,259.6539885281851,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_301,Route_Product_3,14,PROCESSING,LithoMet_FE_19,LithoTrack_FE_115#10,,89563.994,10,572,151.80027971159933,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_302,Route_Product_3,6,QUEUING,DefMEt_FE_118,DefMEt_FE_118#1,,89615.68400000001,10,578,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_303,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,89667.37400000001,10,580,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_304,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,89719.064,10,580,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_305,Route_Product_3,5,PROCESSING,Diffusion_FE_127,TF_Met_FE_45#1,,89770.754,10,579,445.08,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_306,Route_Product_3,5,QUEUING,Diffusion_FE_127,Diffusion_FE_127#2,,89822.444,10,580,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_307,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,89874.134,10,579,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_308,Route_Product_3,5,QUEUING,Diffusion_FE_127,Diffusion_FE_127#2,,89925.82400000001,10,580,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_309,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,89977.51400000001,10,579,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_31,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,75969.524,10,353,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_310,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,90029.204,10,579,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_311,Route_Product_3,5,QUEUING,Diffusion_FE_127,Diffusion_FE_127#2,,90080.894,10,579,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_312,Route_Product_3,5,QUEUING,Diffusion_FE_127,Diffusion_FE_127#2,,90132.584,10,579,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_313,Route_Product_3,5,QUEUING,Diffusion_FE_127,Diffusion_FE_127#2,,90184.274,10,580,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_314,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,90235.964,10,579,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_315,Route_Product_3,5,QUEUING,Diffusion_FE_127,Diffusion_FE_127#2,,90287.65400000001,10,580,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_316,Route_Product_3,5,QUEUING,Diffusion_FE_127,Diffusion_FE_127#2,,90339.34400000001,10,580,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_317,Route_Product_3,5,QUEUING,Diffusion_FE_127,Diffusion_FE_127#2,,90391.034,10,580,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_318,Route_Product_3,5,QUEUING,Diffusion_FE_127,Diffusion_FE_127#2,,90442.724,10,580,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_319,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,90494.414,10,579,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_32,Route_Product_3,239,QUEUING,TF_Met_FE_61,TF_Met_FE_61#1,,76021.214,10,350,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_320,Route_Product_3,1,PROCESSING,Diffusion_FE_120,LithoMet_FE_19#18,,64140.433333333334,20,442,508.83,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_321,Route_Product_3,5,QUEUING,Diffusion_FE_127,Diffusion_FE_127#2,,90546.104,10,579,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_322,Route_Product_3,5,QUEUING,Diffusion_FE_127,Diffusion_FE_127#2,,90597.79400000001,10,580,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_323,Route_Product_3,6,QUEUING,DefMEt_FE_118,DefMEt_FE_118#1,,90649.484,10,578,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_324,Route_Product_3,5,QUEUING,Diffusion_FE_127,Diffusion_FE_127#2,,90701.174,10,580,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_325,Route_Product_3,5,QUEUING,Diffusion_FE_127,Diffusion_FE_127#2,,90752.864,10,580,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_326,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,90804.554,10,579,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_327,Route_Product_3,5,QUEUING,Diffusion_FE_127,Diffusion_FE_127#2,,90856.244,10,580,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_328,Route_Product_3,5,QUEUING,Diffusion_FE_127,Diffusion_FE_127#2,,90907.93400000001,10,580,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_329,Route_Product_3,5,QUEUING,Diffusion_FE_127,Diffusion_FE_127#2,,90959.62400000001,10,580,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_33,Route_Product_3,1,PROCESSING,Diffusion_FE_120,TF_Met_FE_61#2,,76072.90400000001,10,353,508.83,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_330,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,91011.31400000001,10,580,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_331,Route_Product_3,5,QUEUING,Diffusion_FE_127,Diffusion_FE_127#2,,91063.004,10,580,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_332,Route_Product_3,5,QUEUING,Diffusion_FE_127,Diffusion_FE_127#2,,91114.694,10,580,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_333,Route_Product_3,5,QUEUING,Diffusion_FE_127,Diffusion_FE_127#2,,91166.384,10,579,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_334,Route_Product_3,5,QUEUING,Diffusion_FE_127,Diffusion_FE_127#2,,91218.07400000001,10,580,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_335,Route_Product_3,5,QUEUING,Diffusion_FE_127,Diffusion_FE_127#2,,91269.76400000001,10,580,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_336,Route_Product_3,5,QUEUING,Diffusion_FE_127,Diffusion_FE_127#2,,91321.454,10,580,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_337,Route_Product_3,5,QUEUING,Diffusion_FE_127,Diffusion_FE_127#2,,91373.144,10,579,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_338,Route_Product_3,5,QUEUING,Diffusion_FE_127,Diffusion_FE_127#2,,91424.834,10,580,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_339,Route_Product_3,5,QUEUING,Diffusion_FE_127,Diffusion_FE_127#2,,91476.524,10,579,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_34,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,76124.59400000001,10,346,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_340,Route_Product_3,5,QUEUING,Diffusion_FE_127,Diffusion_FE_127#2,,91528.214,10,580,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_341,Route_Product_3,5,QUEUING,Diffusion_FE_127,Diffusion_FE_127#2,,91579.90400000001,10,580,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_342,Route_Product_3,5,QUEUING,Diffusion_FE_127,Diffusion_FE_127#2,,91631.59400000001,10,579,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_343,Route_Product_3,5,QUEUING,Diffusion_FE_127,Diffusion_FE_127#2,,91683.284,10,580,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_344,Route_Product_3,5,QUEUING,Diffusion_FE_127,Diffusion_FE_127#2,,91734.974,10,580,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_345,Route_Product_3,5,QUEUING,Diffusion_FE_127,Diffusion_FE_127#2,,91786.664,10,580,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_346,Route_Product_3,5,QUEUING,Diffusion_FE_127,Diffusion_FE_127#2,,91838.354,10,580,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_347,Route_Product_3,5,QUEUING,Diffusion_FE_127,Diffusion_FE_127#2,,91890.04400000001,10,580,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_348,Route_Product_3,5,QUEUING,Diffusion_FE_127,Diffusion_FE_127#2,,91941.734,10,580,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_349,Route_Product_3,5,QUEUING,Diffusion_FE_127,Diffusion_FE_127#2,,91993.424,10,580,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_35,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,76176.284,10,367,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_350,Route_Product_3,5,QUEUING,Diffusion_FE_127,Diffusion_FE_127#2,,92045.114,10,580,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_351,Route_Product_3,3,QUEUING,DefMEt_FE_118,DefMEt_FE_118#1,,92096.804,10,581,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_352,Route_Product_3,5,QUEUING,Diffusion_FE_127,Diffusion_FE_127#2,,92148.494,10,580,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_353,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,92200.18400000001,10,579,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_354,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,92251.87400000001,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_355,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,92303.56400000001,10,579,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_356,Route_Product_3,3,QUEUING,DefMEt_FE_118,DefMEt_FE_118#1,,92355.254,10,581,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_357,Route_Product_3,5,QUEUING,Diffusion_FE_127,Diffusion_FE_127#2,,92406.944,10,580,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_358,Route_Product_3,5,QUEUING,Diffusion_FE_127,Diffusion_FE_127#2,,92458.634,10,580,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_359,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,92510.32400000001,10,580,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_36,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,76227.974,10,332,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_360,Route_Product_3,101,QUEUING,Diffusion_FE_127,Diffusion_FE_127#2,,66156.43333333333,20,486,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_361,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,92562.014,10,580,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_362,Route_Product_3,5,QUEUING,Diffusion_FE_127,Diffusion_FE_127#2,,92613.704,10,579,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_363,Route_Product_3,5,QUEUING,Diffusion_FE_127,Diffusion_FE_127#2,,92665.394,10,580,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_364,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,92717.084,10,579,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_365,Route_Product_3,5,QUEUING,Diffusion_FE_127,Diffusion_FE_127#2,,92768.774,10,580,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_366,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,92820.464,10,579,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_367,Route_Product_3,5,QUEUING,Diffusion_FE_127,Diffusion_FE_127#2,,92872.15400000001,10,580,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_368,Route_Product_3,5,QUEUING,Diffusion_FE_127,Diffusion_FE_127#2,,92923.84400000001,10,579,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_369,Route_Product_3,5,QUEUING,Diffusion_FE_127,Diffusion_FE_127#2,,92975.534,10,580,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_37,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,76279.664,10,352,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_370,Route_Product_3,3,QUEUING,DefMEt_FE_118,DefMEt_FE_118#1,,93027.224,10,581,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_371,Route_Product_3,5,QUEUING,Diffusion_FE_127,Diffusion_FE_127#2,,93078.914,10,579,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_372,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,93130.604,10,579,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_373,Route_Product_3,5,QUEUING,Diffusion_FE_127,Diffusion_FE_127#2,,93182.29400000001,10,580,,25,Product_3,true
